file,bytes,MB,GB
C_efficiency_evolution/detailed_results/CombinHorizon_Rombos-Qwen2.5-7B-Inst-BaseMerge-TIES/results_2024-10-29T15-00-49.989293.json,120929,0.121,0.000121
C_efficiency_evolution/detailed_results/CombinHorizon_YiSM-blossom5.1-34B-SLERP/results_2024-09-02T18-34-45.787681.json,119137,0.119,0.000119
C_efficiency_evolution/detailed_results/CombinHorizon_huihui-ai-abliterated-Qwen2.5-32B-Inst-BaseMerge-TIES/results_2024-12-07T17-16-26.181747.json,117009,0.117,0.000117
C_efficiency_evolution/detailed_results/CombinHorizon_huihui-ai-abliteratedV2-Qwen2.5-14B-Inst-BaseMerge-TIES/results_2024-12-07T06-29-43.941929.json,117028,0.117,0.000117
C_efficiency_evolution/detailed_results/CombinHorizon_zetasepic-abliteratedV2-Qwen2.5-32B-Inst-BaseMerge-TIES/results_2024-12-21T01-37-15.623991.json,117021,0.117,0.000117
C_efficiency_evolution/detailed_results/ContactDoctor_Bio-Medical-3B-CoT-012025/results_2025-01-15T09-22-59.977970.json,114688,0.115,0.000115
C_efficiency_evolution/detailed_results/ContactDoctor_Bio-Medical-Llama-3-8B/results_2024-12-24T06-22-56.971273.json,114629,0.115,0.000115
C_efficiency_evolution/detailed_results/CoolSpring_Qwen2-0.5B-Abyme-merge2/results_2024-07-30T04-00-30.669462.json,118957,0.119,0.000119
C_efficiency_evolution/detailed_results/CoolSpring_Qwen2-0.5B-Abyme-merge3/results_2024-07-30T03-41-02.675646.json,118991,0.119,0.000119
C_efficiency_evolution/detailed_results/CoolSpring_Qwen2-0.5B-Abyme/results_2024-09-06T09-06-54.964156.json,118894,0.119,0.000119
C_efficiency_evolution/detailed_results/Corianas_Neural-Mistral-7B/results_2024-12-06T14-35-18.646555.json,115111,0.115,0.000115
C_efficiency_evolution/detailed_results/Corianas_Quokka_2.7b/results_2024-12-11T18-32-14.809182.json,114488,0.114,0.000114
C_efficiency_evolution/detailed_results/Corianas_llama-3-reactor/results_2024-08-12T17-59-58.747351.json,118639,0.119,0.000119
C_efficiency_evolution/detailed_results/CortexLM_btlm-7b-base-v0.2/results_2024-08-12T22-07-03.175931.json,118664,0.119,0.000119
C_efficiency_evolution/detailed_results/Cran-May_SCE-2-24B/results_2025-02-05T01-14-41.928805.json,116267,0.116,0.000116
C_efficiency_evolution/detailed_results/Cran-May_SCE-3-24B/results_2025-02-05T01-07-55.745567.json,116295,0.116,0.000116
C_efficiency_evolution/detailed_results/Cran-May_T.E-8.1/results_2024-09-29T18-25-58.538578.json,119246,0.119,0.000119
C_efficiency_evolution/detailed_results/Cran-May_merge_model_20250308_2/results_2025-03-08T15-11-05.567757.json,113497,0.113,0.000113
C_efficiency_evolution/detailed_results/Cran-May_merge_model_20250308_3/results_2025-03-08T15-15-23.298099.json,113518,0.114,0.000114
C_efficiency_evolution/detailed_results/Cran-May_merge_model_20250308_4/results_2025-03-08T15-21-43.946714.json,113486,0.113,0.000113
C_efficiency_evolution/detailed_results/Cran-May_tempmotacilla-cinerea-0308/results_2025-03-08T15-27-36.469214.json,113503,0.114,0.000114
C_efficiency_evolution/detailed_results/CreitinGameplays_Llama-3.1-8B-R1-v0.1/results_2025-03-11T00-12-57.650499.json,118491,0.118,0.000118
C_efficiency_evolution/detailed_results/CultriX_Qwen2.5-14B-Broca/results_2024-12-23T18-32-51.550970.json,114621,0.115,0.000115
C_efficiency_evolution/detailed_results/CultriX_Qwen2.5-14B-BrocaV9/results_2025-01-14T03-27-24.176624.json,114639,0.115,0.000115
C_efficiency_evolution/detailed_results/CultriX_Qwen2.5-14B-Brocav3/results_2024-12-24T00-40-55.160630.json,114652,0.115,0.000115
C_efficiency_evolution/detailed_results/CultriX_Qwen2.5-14B-Brocav6/results_2024-12-24T00-45-48.593643.json,114644,0.115,0.000115
C_efficiency_evolution/detailed_results/CultriX_Qwen2.5-14B-Brocav7/results_2024-12-24T00-39-18.307055.json,114636,0.115,0.000115
C_efficiency_evolution/detailed_results/CultriX_Qwen2.5-14B-Emerged/results_2024-12-20T00-16-33.822279.json,114635,0.115,0.000115
C_efficiency_evolution/detailed_results/CultriX_Qwen2.5-14B-Emergedv3/results_2024-12-22T02-13-24.444781.json,114631,0.115,0.000115
C_efficiency_evolution/detailed_results/CultriX_Qwen2.5-14B-FinalMerge/results_2024-12-24T01-43-26.836129.json,114652,0.115,0.000115
C_efficiency_evolution/detailed_results/CultriX_Qwen2.5-14B-Hyper/results_2025-01-20T07-31-35.276448.json,114634,0.115,0.000115
C_efficiency_evolution/detailed_results/CultriX_Qwen2.5-14B-HyperMarck-dl/results_2025-02-25T03-04-33.550164.json,113510,0.114,0.000114
C_efficiency_evolution/detailed_results/CultriX_Qwen2.5-14B-Hyperionv3/results_2025-01-19T05-37-04.733936.json,114646,0.115,0.000115
C_efficiency_evolution/detailed_results/CultriX_Qwen2.5-14B-Hyperionv4/results_2025-01-20T19-39-31.032174.json,114637,0.115,0.000115
C_efficiency_evolution/detailed_results/CultriX_Qwen2.5-14B-Hyperionv5/results_2025-01-20T19-35-29.527144.json,114646,0.115,0.000115
C_efficiency_evolution/detailed_results/CultriX_Qwen2.5-14B-MegaMerge-pt2/results_2024-10-25T17-28-29.915496.json,118614,0.119,0.000119
C_efficiency_evolution/detailed_results/CultriX_Qwen2.5-14B-MergeStock/results_2024-10-24T00-00-00.000000.json,118630,0.119,0.000119
C_efficiency_evolution/detailed_results/CultriX_Qwen2.5-14B-ReasoningMerge/results_2025-02-24T23-23-47.851116.json,113523,0.114,0.000114
C_efficiency_evolution/detailed_results/CultriX_Qwen2.5-14B-Ultimav2/results_2025-02-05T01-39-46.826724.json,114638,0.115,0.000115
C_efficiency_evolution/detailed_results/CultriX_Qwen2.5-14B-Unity/results_2024-12-22T02-13-12.144491.json,114635,0.115,0.000115
C_efficiency_evolution/detailed_results/CultriX_Qwen2.5-14B-Wernicke-SFT/results_2024-11-20T02-17-53.848498.json,117263,0.117,0.000117
C_efficiency_evolution/detailed_results/CultriX_Qwen2.5-14B-Wernicke-SLERP/results_2024-10-25T21-08-24.240304.json,121319,0.121,0.000121
C_efficiency_evolution/detailed_results/CultriX_Qwen2.5-14B-Wernicke/results_2024-10-23T19-04-06.984034.json,118609,0.119,0.000119
C_efficiency_evolution/detailed_results/CultriX_Qwen2.5-14B-Wernickev3/results_2024-12-20T00-20-51.798524.json,114636,0.115,0.000115
C_efficiency_evolution/detailed_results/CultriX_Qwen2.5-14B-partialmergept1/results_2025-01-19T05-48-12.721431.json,114672,0.115,0.000115
C_efficiency_evolution/detailed_results/CultriX_Qwenfinity-2.5-14B/results_2024-12-23T20-53-54.936287.json,114648,0.115,0.000115
C_efficiency_evolution/detailed_results/CultriX_Qwestion-14B/results_2024-11-23T06-19-01.826337.json,114601,0.115,0.000115
C_efficiency_evolution/detailed_results/CultriX_SeQwence-14B-EvolMerge/results_2024-11-27T11-01-35.329151.json,114641,0.115,0.000115
C_efficiency_evolution/detailed_results/CultriX_SeQwence-14B-EvolMergev1/results_2024-11-27T12-57-19.390079.json,114657,0.115,0.000115
C_efficiency_evolution/detailed_results/CultriX_SeQwence-14B-v5/results_2024-11-20T00-54-32.999873.json,114624,0.115,0.000115
C_efficiency_evolution/detailed_results/CultriX_SeQwence-14B/results_2024-11-20T10-20-14.065091.json,114623,0.115,0.000115
C_efficiency_evolution/detailed_results/CultriX_SeQwence-14Bv1/results_2024-11-27T10-50-57.059584.json,114617,0.115,0.000115
C_efficiency_evolution/detailed_results/CultriX_SeQwence-14Bv2/results_2024-12-08T17-38-34.281942.json,114630,0.115,0.000115
C_efficiency_evolution/detailed_results/CultriX_SeQwence-14Bv3/results_2024-11-27T21-18-32.079945.json,114626,0.115,0.000115
C_efficiency_evolution/detailed_results/DRXD1000_Atlas-7B/results_2024-12-11T04-58-40.091093.json,114779,0.115,0.000115
C_efficiency_evolution/detailed_results/DRXD1000_Phoenix-7B/results_2024-12-11T05-51-08.434177.json,114813,0.115,0.000115
C_efficiency_evolution/detailed_results/DUAL-GPO_zephyr-7b-ipo-0k-15k-i1/results_2024-09-23T12-42-02.224196.json,118583,0.119,0.000119
C_efficiency_evolution/detailed_results/DZgas_GIGABATEMAN-7B/results_2024-09-18T07-24-33.032428.json,118553,0.119,0.000119
C_efficiency_evolution/detailed_results/Daemontatox_AetherDrake-SFT/results_2024-12-25T20-08-51.776455.json,114674,0.115,0.000115
C_efficiency_evolution/detailed_results/Daemontatox_AetherSett/results_2024-12-30T14-23-42.325851.json,114616,0.115,0.000115
C_efficiency_evolution/detailed_results/Daemontatox_AetherTOT/results_2024-12-28T17-49-09.639117.json,114645,0.115,0.000115
C_efficiency_evolution/detailed_results/Daemontatox_AetherUncensored/results_2025-01-13T09-52-18.924092.json,114685,0.115,0.000115
C_efficiency_evolution/detailed_results/Daemontatox_Cogito-MIS/results_2025-02-18T21-15-33.420905.json,113957,0.114,0.000114
C_efficiency_evolution/detailed_results/Daemontatox_CogitoDistil/results_2025-01-23T10-51-52.863988.json,117372,0.117,0.000117
C_efficiency_evolution/detailed_results/Daemontatox_CogitoZ/results_2025-01-08T09-03-00.911977.json,114623,0.115,0.000115
C_efficiency_evolution/detailed_results/Daemontatox_CogitoZ14/results_2025-01-08T03-34-10.130534.json,117304,0.117,0.000117
C_efficiency_evolution/detailed_results/Daemontatox_DocumentCogito/results_2025-01-16T02-47-58.653318.json,114669,0.115,0.000115
C_efficiency_evolution/detailed_results/Daemontatox_Llama3.3-70B-CogniLink/results_2025-01-14T12-59-48.589114.json,114665,0.115,0.000115
C_efficiency_evolution/detailed_results/Daemontatox_Llama_cot/results_2025-03-09T04-46-23.117014.json,118701,0.119,0.000119
C_efficiency_evolution/detailed_results/Daemontatox_MawaredT1/results_2025-01-06T10-36-21.706918.json,114612,0.115,0.000115
C_efficiency_evolution/detailed_results/Daemontatox_Mini_QwQ/results_2025-01-16T15-58-03.581284.json,114606,0.115,0.000115
C_efficiency_evolution/detailed_results/Daemontatox_NemoR/results_2024-12-31T20-41-25.756485.json,114597,0.115,0.000115
C_efficiency_evolution/detailed_results/Daemontatox_PathFinderAI2.0/results_2024-12-30T20-53-06.571859.json,114645,0.115,0.000115
C_efficiency_evolution/detailed_results/Daemontatox_PathFinderAi3.0/results_2024-12-31T20-18-44.352719.json,114647,0.115,0.000115
C_efficiency_evolution/detailed_results/Daemontatox_PathfinderAI/results_2024-12-25T22-39-30.466377.json,114630,0.115,0.000115
C_efficiency_evolution/detailed_results/Daemontatox_Phi-4-COT/results_2025-01-14T02-51-00.520335.json,114626,0.115,0.000115
C_efficiency_evolution/detailed_results/Daemontatox_PixelParse_AI/results_2024-12-29T04-31-58.660338.json,114680,0.115,0.000115
C_efficiency_evolution/detailed_results/Daemontatox_RA2.0/results_2025-01-01T18-18-02.159312.json,114589,0.115,0.000115
C_efficiency_evolution/detailed_results/Daemontatox_RA_Reasoner/results_2024-12-25T22-17-44.601562.json,114625,0.115,0.000115
C_efficiency_evolution/detailed_results/Daemontatox_RA_Reasoner2.0/results_2024-12-29T18-48-19.037398.json,114640,0.115,0.000115
C_efficiency_evolution/detailed_results/Daemontatox_ReasonTest/results_2024-12-31T20-06-33.065277.json,114626,0.115,0.000115
C_efficiency_evolution/detailed_results/Daemontatox_Research_PathfinderAI/results_2025-02-24T17-46-32.815615.json,115909,0.116,0.000116
C_efficiency_evolution/detailed_results/Daemontatox_SphinX/results_2024-12-31T20-16-02.475993.json,114606,0.115,0.000115
C_efficiency_evolution/detailed_results/Daemontatox_Sphinx2.0/results_2024-12-30T15-58-05.484286.json,117330,0.117,0.000117
C_efficiency_evolution/detailed_results/Daemontatox_TinySphinx/results_2024-12-31T19-47-39.007434.json,114276,0.114,0.000114
C_efficiency_evolution/detailed_results/Daemontatox_TinySphinx2.0/results_2024-12-31T19-44-34.193223.json,114658,0.115,0.000115
C_efficiency_evolution/detailed_results/Daemontatox_Zirel-7B-Math/results_2025-02-28T23-12-53.666730.json,116163,0.116,0.000116
C_efficiency_evolution/detailed_results/Daemontatox_Zirel_1.5/results_2025-03-04T12-01-01.254825.json,116180,0.116,0.000116
C_efficiency_evolution/detailed_results/Daemontatox_mini-Cogito-R1/results_2025-02-24T16-55-04.757962.json,113566,0.114,0.000114
C_efficiency_evolution/detailed_results/Daemontatox_mini_Pathfinder/results_2025-01-20T21-31-43.950385.json,117390,0.117,0.000117
C_efficiency_evolution/detailed_results/Dampfinchen_Llama-3.1-8B-Ultra-Instruct/results_2024-09-02T16-31-28.146511.json,123534,0.124,0.000124
C_efficiency_evolution/detailed_results/Danielbrdz_Barcenas-10b/results_2025-01-06T22-44-16.806373.json,114608,0.115,0.000115
C_efficiency_evolution/detailed_results/Danielbrdz_Barcenas-14b-Phi-3-medium-ORPO/results_2024-08-12T10-50-02.852147.json,118686,0.119,0.000119
C_efficiency_evolution/detailed_results/Danielbrdz_Barcenas-14b-phi-4-v2/results_2025-02-05T01-03-56.203278.json,114636,0.115,0.000115
C_efficiency_evolution/detailed_results/Danielbrdz_Barcenas-14b-phi-4/results_2025-01-26T19-24-19.048500.json,114663,0.115,0.000115
C_efficiency_evolution/detailed_results/Danielbrdz_Barcenas-3b-GRPO/results_2025-02-24T21-04-06.645485.json,113515,0.114,0.000114
C_efficiency_evolution/detailed_results/Danielbrdz_Barcenas-Llama3-8b-ORPO/results_2024-07-30T05-19-20.813390.json,119084,0.119,0.000119
C_efficiency_evolution/detailed_results/Danielbrdz_Barcenas-R1-Qwen-1.5b/results_2025-01-26T19-17-19.771431.json,114729,0.115,0.000115
C_efficiency_evolution/detailed_results/Dans-DiscountModels_12b-mn-dans-reasoning-test-2/results_2025-03-07T23-17-49.989635.json,113901,0.114,0.000114
C_efficiency_evolution/detailed_results/Dans-DiscountModels_12b-mn-dans-reasoning-test-3/results_2025-03-10T00-55-26.687847.json,113918,0.114,0.000114
C_efficiency_evolution/detailed_results/Dans-DiscountModels_Dans-Instruct-CoreCurriculum-12b-ChatML/results_2024-09-05T05-25-31.840107.json,118698,0.119,0.000119
C_efficiency_evolution/detailed_results/Dans-DiscountModels_Dans-Instruct-Mix-8b-ChatML-V0.1.0/results_2024-09-21T05-00-02.509113.json,118732,0.119,0.000119
C_efficiency_evolution/detailed_results/Dans-DiscountModels_Dans-Instruct-Mix-8b-ChatML-V0.1.1/results_2024-09-23T12-04-51.145255.json,118723,0.119,0.000119
C_efficiency_evolution/detailed_results/Dans-DiscountModels_Dans-Instruct-Mix-8b-ChatML-V0.2.0/results_2024-09-30T09-20-31.787829.json,119044,0.119,0.000119
C_efficiency_evolution/detailed_results/Dans-DiscountModels_Dans-Instruct-Mix-8b-ChatML/results_2024-09-16T04-36-47.830370.json,118701,0.119,0.000119
C_efficiency_evolution/detailed_results/Dans-DiscountModels_Mistral-7b-v0.3-Test-E0.7/results_2024-11-17T23-39-37.800317.json,115010,0.115,0.000115
C_efficiency_evolution/detailed_results/Dans-DiscountModels_mistral-7b-test-merged/results_2024-11-27T06-47-09.799669.json,114983,0.115,0.000115
C_efficiency_evolution/detailed_results/Darkknight535_OpenCrystal-12B-L3/results_2024-09-03T01-29-38.043440.json,118662,0.119,0.000119
C_efficiency_evolution/detailed_results/DavidAU_DeepHermes-3-Llama-3-8B-Preview-16.5B-Brainstorm/results_2025-03-10T04-29-31.276484.json,113612,0.114,0.000114
C_efficiency_evolution/detailed_results/DavidAU_DeepSeek-BlackRoot-R1-Distill-Llama-3.1-8B/results_2025-03-10T03-34-45.491804.json,113621,0.114,0.000114
C_efficiency_evolution/detailed_results/DavidAU_DeepSeek-Grand-Horror-SMB-R1-Distill-Llama-3.1-16B/results_2025-03-10T05-04-21.696996.json,113666,0.114,0.000114
C_efficiency_evolution/detailed_results/DavidAU_DeepSeek-MOE-4X8B-R1-Distill-Llama-3.1-Deep-Thinker-Uncensored-24B/results_2025-03-10T04-45-27.408239.json,113706,0.114,0.000114
C_efficiency_evolution/detailed_results/DavidAU_DeepSeek-MOE-4X8B-R1-Distill-Llama-3.1-Mad-Scientist-24B/results_2025-03-10T04-48-15.064174.json,113693,0.114,0.000114
C_efficiency_evolution/detailed_results/DavidAU_DeepSeek-R1-Distill-Qwen-25.5B-Brainstorm/results_2025-03-10T06-34-12.025015.json,113638,0.114,0.000114
C_efficiency_evolution/detailed_results/DavidAU_DeepSeek-V2-Grand-Horror-SMB-R1-Distill-Llama-3.1-Uncensored-16.5B/results_2025-03-10T05-06-15.045531.json,113703,0.114,0.000114
C_efficiency_evolution/detailed_results/DavidAU_DeepThought-MOE-8X3B-R1-Llama-3.2-Reasoning-18B/results_2025-03-10T05-04-45.792108.json,113626,0.114,0.000114
C_efficiency_evolution/detailed_results/DavidAU_Gemma-The-Writer-9B/results_2025-01-14T03-35-46.382052.json,114974,0.115,0.000115
C_efficiency_evolution/detailed_results/DavidAU_Gemma-The-Writer-DEADLINE-10B/results_2025-01-14T04-00-14.444095.json,115318,0.115,0.000115
C_efficiency_evolution/detailed_results/DavidAU_Gemma-The-Writer-J.GutenBerg-10B/results_2025-01-14T03-56-59.713142.json,115358,0.115,0.000115
C_efficiency_evolution/detailed_results/DavidAU_Gemma-The-Writer-Mighty-Sword-9B/results_2025-01-14T03-13-25.874400.json,114999,0.115,0.000115
C_efficiency_evolution/detailed_results/DavidAU_Gemma-The-Writer-N-Restless-Quill-10B-Uncensored/results_2025-01-14T03-26-20.349500.json,115173,0.115,0.000115
C_efficiency_evolution/detailed_results/DavidAU_L3-DARKEST-PLANET-16.5B/results_2025-01-14T03-40-51.254747.json,115129,0.115,0.000115
C_efficiency_evolution/detailed_results/DavidAU_L3-Dark-Planet-8B/results_2024-09-14T01-22-26.219344.json,118622,0.119,0.000119
C_efficiency_evolution/detailed_results/DavidAU_L3-Jamet-12.2B-MK.V-Blackroot-Instruct/results_2024-09-11T18-30-00.046087.json,118688,0.119,0.000119
C_efficiency_evolution/detailed_results/DavidAU_L3-Lumimaid-12.2B-v0.1-OAS-Instruct/results_2024-09-14T01-49-45.517798.json,118679,0.119,0.000119
C_efficiency_evolution/detailed_results/DavidAU_L3-SMB-Instruct-12.2B-F32/results_2024-09-14T01-44-45.928610.json,118631,0.119,0.000119
C_efficiency_evolution/detailed_results/DavidAU_L3-Stheno-Maid-Blackroot-Grand-HORROR-16B/results_2024-09-10T01-41-23.314602.json,118703,0.119,0.000119
C_efficiency_evolution/detailed_results/DavidAU_L3-Stheno-v3.2-12.2B-Instruct/results_2024-09-14T01-49-00.730479.json,118651,0.119,0.000119
C_efficiency_evolution/detailed_results/DavidAU_L3.1-Dark-Planet-SpinFire-Uncensored-8B/results_2025-01-13T16-26-31.175383.json,119612,0.120,0.000120
C_efficiency_evolution/detailed_results/DavidAU_L3.1-MOE-2X8B-Deepseek-DeepHermes-e32-uncensored-abliterated-13.7B/results_2025-03-10T03-23-45.418230.json,113710,0.114,0.000114
C_efficiency_evolution/detailed_results/DavidAU_Qwen2.5-MOE-2X1.5B-DeepSeek-Uncensored-Censored-4B/results_2025-03-10T03-21-01.285602.json,113666,0.114,0.000114
C_efficiency_evolution/detailed_results/DavidAU_Qwen2.5-MOE-2X7B-DeepSeek-Abliterated-Censored-19B/results_2025-03-10T04-01-27.449634.json,113676,0.114,0.000114
C_efficiency_evolution/detailed_results/DavidAU_Qwen2.5-MOE-6x1.5B-DeepSeek-Reasoning-e32/results_2025-03-10T04-10-10.425547.json,113642,0.114,0.000114
C_efficiency_evolution/detailed_results/Davidsv_SUONG-1/results_2025-02-24T16-35-20.128773.json,113101,0.113,0.000113
C_efficiency_evolution/detailed_results/DavieLion_Llama-3.2-1B-SPIN-iter0/results_2024-12-29T02-42-14.122225.json,114314,0.114,0.000114
C_efficiency_evolution/detailed_results/DavieLion_Llama-3.2-1B-SPIN-iter1/results_2024-12-29T07-27-12.916238.json,114337,0.114,0.000114
C_efficiency_evolution/detailed_results/DavieLion_Llama-3.2-1B-SPIN-iter2/results_2024-12-29T09-28-09.319125.json,114327,0.114,0.000114
C_efficiency_evolution/detailed_results/DavieLion_Llama-3.2-1B-SPIN-iter3/results_2024-12-29T06-27-51.383742.json,114327,0.114,0.000114
C_efficiency_evolution/detailed_results/DavieLion_Lllma-3.2-1B/results_2024-12-27T07-42-34.986242.json,114297,0.114,0.000114
C_efficiency_evolution/detailed_results/DebateLabKIT_Llama-3.1-Argunaut-1-8B-SFT/results_2025-01-02T23-42-32.363726.json,119603,0.120,0.000120
