Model,#Params (B),Submission Date,Hub License,Type,Average ⬆️,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO
BenevolenceMessiah/Yi-Coder-9B-Chat-Instruct-TIES-MoE-v1.0,28.309,2024-09-22,apache-2.0,🤝 base merges and moerges,15.07109165755061,30.115316249772825,26.877991478721707,4.1540785498489425,1.6778523489932917,8.930729166666667,18.670582151300238
BlackBeenie/Bloslain-8B-v0.2,8.03,2024-11-19,,🤝 base merges and moerges,23.803914231544336,50.233713214271475,30.662901797340655,14.501510574018129,7.494407158836691,10.446614583333334,29.484338061465724
BlackBeenie/Llama-3.1-8B-OpenO1-SFT-v0.1,8.03,2024-12-29,apache-2.0,🔶 fine-tuned on domain-specific datasets,21.4004099666704,51.240375536908736,26.034289552808826,15.256797583081571,2.460850111856823,5.726562500000003,27.683584515366427
BlackBeenie/Llama-3.1-8B-pythonic-passthrough-merge,20.245,2024-11-06,,🤝 base merges and moerges,7.3995789368526035,23.158552640327663,9.359904687487282,1.1329305135951662,2.460850111856823,4.593229166666666,3.6920065011820316
BlackBeenie/Neos-Gemma-2-9b,9.242,2024-11-11,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",25.475663495967385,58.75665456544192,35.638851313766615,9.818731117824774,9.731543624161072,5.785416666666667,33.12278368794326
BlackBeenie/Neos-Llama-3.1-8B,8.03,2024-11-12,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",19.51217705998031,49.43937641014729,21.080122945815933,13.217522658610273,2.460850111856823,5.740364583333334,25.134825650118202
BlackBeenie/Neos-Llama-3.1-base,4.65,2024-11-11,,"💬 chat models (RLHF, DPO, IFT, ...)",3.9687947544913142,17.508211545366294,2.2214471263806472,0.0,0.0,2.8382812499999996,1.2448286052009452
BlackBeenie/Neos-Phi-3-14B-v0.1,13.96,2024-11-27,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",27.032306783654633,40.22449323350931,46.63138689861978,17.82477341389728,7.38255033557047,10.534375000000002,39.596261820330966
BlackBeenie/llama-3-luminous-merged,8.03,2024-10-11,,🤝 base merges and moerges,21.618577268829103,43.234506664538976,30.643687228787254,8.685800604229607,5.7046979865771785,10.628645833333335,30.814125295508273
BlackBeenie/llama-3.1-8B-Galore-openassistant-guanaco,8.03,2024-10-19,,🔶 fine-tuned on domain-specific datasets,18.37421537036845,26.348422186465246,31.444704759068383,6.646525679758309,6.711409395973152,14.578124999999995,24.516105200945624
Bllossom/llama-3.2-Korean-Bllossom-AICA-5B,5.199,2024-12-16,llama3.2,🔶 fine-tuned on domain-specific datasets,19.012851991491477,51.72497861230424,18.650222512085886,12.386706948640484,6.487695749440718,5.824479166666667,19.003028959810873
BoltMonkey/DreadMix,8.03,2024-10-13,,🤝 base merges and moerges,28.76173172145654,70.94908176970438,34.84501521605123,15.55891238670695,6.599552572706939,13.619010416666663,30.99881796690307
BoltMonkey/NeuralDaredevil-SuperNova-Lite-7B-DARETIES-abliterated,8.03,2024-10-10,llama3.1,🤝 base merges and moerges,27.776634015071924,79.98909559967552,30.75990006920939,11.933534743202417,4.138702460850116,9.467708333333329,30.37086288416076
BoltMonkey/NeuralDaredevil-SuperNova-Lite-7B-DARETIES-abliterated,8.03,2024-10-01,llama3.1,🔶 fine-tuned on domain-specific datasets,21.345510590269537,45.9023169634348,30.793784752659274,9.365558912386707,3.243847874720355,9.532552083333336,29.235002955082745
BoltMonkey/SuperNeuralDreadDevil-8b,8.03,2024-10-13,,🤝 base merges and moerges,27.11105496878025,77.09898624538445,32.61215762394777,9.290030211480364,5.592841163310966,8.3109375,29.76137706855792
BrainWave-ML/llama3.2-3B-maths-orpo,3.0,2024-10-24,apache-2.0,🔶 fine-tuned on domain-specific datasets,5.07608283209792,20.490742341431847,2.3470409575204094,0.0,1.230425055928408,4.524739583333332,1.8635490543735225
BramVanroy/GEITje-7B-ultra,7.242,2024-10-28,cc-by-nc-4.0,"💬 chat models (RLHF, DPO, IFT, ...)",11.022898819216541,37.234426876243916,12.879913010035898,1.5861027190332326,1.6778523489932917,1.5223958333333336,11.236702127659573
BramVanroy/fietje-2,2.78,2024-10-28,mit,🟩 continuously pretrained,9.140300477810824,20.980332185268423,15.603676192567876,1.5861027190332326,0.5592841163310973,5.161979166666666,10.950428486997636
BramVanroy/fietje-2-chat,2.775,2024-10-28,mit,"💬 chat models (RLHF, DPO, IFT, ...)",10.615455210257904,29.17359273394593,17.718965848323496,1.8882175226586102,0.0,3.195052083333334,11.71690307328605
BramVanroy/fietje-2-instruct,2.775,2024-10-28,mit,"💬 chat models (RLHF, DPO, IFT, ...)",10.48571837435655,27.899639622867326,17.57247980884759,2.2658610271903323,0.0,2.9145833333333346,12.26174645390071
CYFRAGOVPL/Llama-PLLuM-8B-base,8.03,2025-02-28,llama3.1,🟩 continuously pretrained,14.51887667865397,28.98874985039695,20.218737977791477,3.625377643504532,4.697986577181204,10.062239583333335,19.52016843971631
CYFRAGOVPL/Llama-PLLuM-8B-chat,8.03,2025-02-28,llama3.1,"💬 chat models (RLHF, DPO, IFT, ...)",14.61481701543444,35.148627862959174,16.279056764258215,3.3987915407854987,1.9015659955257262,11.856249999999998,19.104609929078016
CYFRAGOVPL/PLLuM-12B-base,12.248,2025-02-28,apache-2.0,🟩 continuously pretrained,14.667469455106152,28.20937335159599,21.240801542833136,2.8700906344410875,5.369127516778524,10.979947916666669,19.335475768321512
CYFRAGOVPL/PLLuM-12B-chat,12.248,2025-02-28,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",15.348386882498241,32.14360120037057,21.319737721095155,1.812688821752266,1.342281879194629,14.668229166666663,20.803782505910167
CYFRAGOVPL/PLLuM-12B-nc-base,12.248,2025-02-28,cc-by-nc-4.0,🟩 continuously pretrained,11.421222164941392,24.045310886226325,19.387664951963906,2.190332326283988,2.684563758389265,2.897135416666666,17.322325650118206
CYFRAGOVPL/PLLuM-12B-nc-chat,12.248,2025-02-28,cc-by-nc-4.0,"💬 chat models (RLHF, DPO, IFT, ...)",14.598342751082507,28.344237733657806,23.008553823293614,1.2084592145015105,4.36241610738255,12.919270833333334,17.747118794326237
CarrotAI/Llama-3.2-Rabbit-Ko-3B-Instruct,3.213,2024-12-20,llama3.2,"💬 chat models (RLHF, DPO, IFT, ...)",23.50945092474288,71.98821349574685,21.49731033280348,20.54380664652568,2.796420581655479,3.9812500000000024,20.249704491725765
CarrotAI/Llama-3.2-Rabbit-Ko-3B-Instruct-2412,3.213,2024-12-19,llama3.2,"💬 chat models (RLHF, DPO, IFT, ...)",20.301755342918195,47.818233398493774,20.175679614215046,17.598187311178247,5.7046979865771785,6.801041666666673,23.712692080378247
Casual-Autopsy/L3-Umbral-Mind-RP-v2.0-8B,8.03,2024-07-02,llama3,🤝 base merges and moerges,25.899338809216697,71.22634609502786,32.48627762381486,10.95166163141994,4.921700223713646,5.550000000000002,30.26004728132387
CausalLM/14B,14.0,2024-06-12,wtfpl,🔶 fine-tuned on domain-specific datasets,17.235580154596317,27.882130524785346,24.780942674518666,7.552870090634441,7.046979865771815,11.468229166666669,24.682328605200944
CausalLM/34b-beta,34.389,2024-06-26,gpl-3.0,🔶 fine-tuned on domain-specific datasets,23.29783304542188,30.43247472262486,36.677226262739055,4.833836858006042,12.863534675615215,6.924739583333334,48.05518617021277
CausalLM/preview-1-hf,9.543,2025-01-26,,🔶 fine-tuned on domain-specific datasets,16.706753161023286,55.58928088582738,10.100940706274752,3.0211480362537766,1.5659955257270708,1.1067708333333328,28.856382978723406
Changgil/K2S3-14b-v0.2,14.352,2024-06-27,cc-by-nc-4.0,🔶 fine-tuned on domain-specific datasets,15.275784761251337,32.428401086893885,24.283946726650168,5.740181268882175,4.138702460850116,6.7992187500000005,18.26425827423168
Changgil/K2S3-v0.1,14.352,2024-06-27,cc-by-nc-4.0,🔶 fine-tuned on domain-specific datasets,14.839283995827836,32.76561745058666,24.559557672503786,4.607250755287009,1.9015659955257262,7.842447916666667,17.359264184397162
ClaudioItaly/Albacus,8.987,2024-09-08,mit,🤝 base merges and moerges,20.505574062384014,46.674157901035926,31.63886474402479,7.099697885196375,2.9082774049216997,10.658072916666663,24.054373522458626
ClaudioItaly/Book-Gut12B,12.248,2024-09-17,mit,🤝 base merges and moerges,23.39409811229197,39.984685080032094,34.63219258973313,10.196374622356496,7.606263982102905,18.276041666666668,29.669030732860524
ClaudioItaly/Evolutionstory-7B-v2.2,7.242,2024-09-01,mit,🤝 base merges and moerges,20.810835332574907,48.137940664104576,31.62386474402479,7.099697885196375,3.355704697986576,10.658072916666663,23.98973108747045
ClaudioItaly/intelligence-cod-rag-7b-v3,7.616,2024-12-02,mit,🔶 fine-tuned on domain-specific datasets,31.836966345244434,68.97820006471717,34.776158539494425,38.066465256797585,3.0201342281879207,10.675520833333335,35.50531914893617
CohereForAI/aya-23-35B,34.981,2024-06-12,cc-by-nc-4.0,"💬 chat models (RLHF, DPO, IFT, ...)",24.755408446939658,64.61932117891638,34.85836046775463,3.474320241691843,5.92841163310962,13.47369791666666,26.178339243498815
CohereForAI/aya-23-8B,8.028,2024-06-12,cc-by-nc-4.0,"💬 chat models (RLHF, DPO, IFT, ...)",16.010983148168723,46.98887839820566,20.203760646739372,1.6616314199395772,4.5861297539149914,8.424479166666664,14.2010195035461
CohereForAI/aya-expanse-32b,32.296,2024-10-24,cc-by-nc-4.0,"💬 chat models (RLHF, DPO, IFT, ...)",29.718510126577055,73.01737168490715,38.70961143301418,15.332326283987916,10.067114093959727,6.408854166666668,34.77578309692671
CohereForAI/aya-expanse-8b,8.028,2024-10-24,cc-by-nc-4.0,"💬 chat models (RLHF, DPO, IFT, ...)",22.406573697993498,63.585176221315,28.52348250428851,8.610271903323262,7.046979865771815,4.410677083333334,22.26285460992908
CohereForAI/c4ai-command-r-plus,103.811,2024-06-13,cc-by-nc-4.0,"💬 chat models (RLHF, DPO, IFT, ...)",30.936070612618508,76.64186580495308,39.91995423143177,8.006042296072508,7.38255033557047,20.42317708333333,33.242833924349874
CohereForAI/c4ai-command-r-plus-08-2024,103.811,2024-09-19,cc-by-nc-4.0,"💬 chat models (RLHF, DPO, IFT, ...)",33.647474595578004,75.39539532883859,42.83686540770696,12.386706948640484,13.422818791946312,19.835156249999994,38.0079048463357
CohereForAI/c4ai-command-r-v01,34.981,2024-06-13,cc-by-nc-4.0,"💬 chat models (RLHF, DPO, IFT, ...)",25.929031834951832,67.48194789824333,34.556659257058264,3.474320241691843,7.606263982102905,16.12890625,26.326093380614658
CohereForAI/c4ai-command-r7b-12-2024,8.028,2024-12-20,cc-by-nc-4.0,"💬 chat models (RLHF, DPO, IFT, ...)",31.61752928799648,77.13145564878965,36.0245641700103,29.909365558912388,7.829977628635347,10.230468750000002,28.5793439716312
Columbia-NLP/LION-Gemma-2b-dpo-v1.0,2.506,2024-07-04,,"💬 chat models (RLHF, DPO, IFT, ...)",11.483994762243412,32.78312654866864,14.585976093815775,4.305135951661631,0.0,9.834635416666668,7.395094562647753
Columbia-NLP/LION-Gemma-2b-dpo-v1.0,2.506,2024-07-04,,"💬 chat models (RLHF, DPO, IFT, ...)",11.26209259662469,31.02457036219453,14.243045647726928,5.362537764350453,0.44742729306487633,9.109114583333335,7.385859929078014
Columbia-NLP/LION-Gemma-2b-odpo-v1.0,2.506,2024-07-13,,"💬 chat models (RLHF, DPO, IFT, ...)",11.897378852943028,30.664858131978704,14.023921665416339,6.948640483383686,0.0,12.056250000000004,7.690602836879433
Columbia-NLP/LION-Gemma-2b-sft-v1.0,2.506,2024-07-04,,"💬 chat models (RLHF, DPO, IFT, ...)",12.60325045021582,36.924693147515256,14.11717086360044,6.797583081570997,0.7829977628635317,8.309114583333335,8.687943262411347
Columbia-NLP/LION-LLaMA-3-8b-dpo-v1.0,8.03,2024-07-04,,"💬 chat models (RLHF, DPO, IFT, ...)",21.78540431507501,49.57424079220912,30.356398875749075,11.706948640483382,4.138702460850116,10.281510416666665,24.654624704491724
Columbia-NLP/LION-LLaMA-3-8b-odpo-v1.0,8.03,2024-07-04,,"💬 chat models (RLHF, DPO, IFT, ...)",19.85320809199725,39.6799381197445,30.457173008350704,10.649546827794563,4.697986577181204,9.718749999999998,23.91585401891253
Columbia-NLP/LION-LLaMA-3-8b-sft-v1.0,8.03,2024-07-04,,"💬 chat models (RLHF, DPO, IFT, ...)",20.748862299709277,38.17116362362975,30.88426036029,11.404833836858005,3.6912751677852316,15.483854166666665,24.857786643026003
CombinHorizon/Josiefied-abliteratedV4-Qwen2.5-14B-Inst-BaseMerge-TIES,14.77,2024-12-07,apache-2.0,🤝 base merges and moerges,41.765081012881176,82.39958864701215,48.19594986631396,53.17220543806647,9.955257270693513,12.65390625,44.213578605200944
CombinHorizon/Rombos-Qwen2.5-7B-Inst-BaseMerge-TIES,7.616,2024-10-29,apache-2.0,🤝 base merges and moerges,35.36673047341537,75.64019025075689,34.954070231174235,49.320241691842895,6.375838926174497,8.779427083333333,37.1306146572104
CombinHorizon/YiSM-blossom5.1-34B-SLERP,34.389,2024-08-27,apache-2.0,🤝 base merges and moerges,31.379930205236757,50.33112142448702,46.397612796396146,21.525679758308158,14.093959731543624,14.367968750000003,41.56323877068557
CombinHorizon/huihui-ai-abliterated-Qwen2.5-32B-Inst-BaseMerge-TIES,32.764,2024-12-07,apache-2.0,🤝 base merges and moerges,45.6578470977455,82.06237228331938,56.04478184089901,59.44108761329305,11.85682326621924,12.091145833333337,52.45087174940899
CombinHorizon/huihui-ai-abliteratedV2-Qwen2.5-14B-Inst-BaseMerge-TIES,14.77,2024-12-07,apache-2.0,🤝 base merges and moerges,41.46621085774212,81.75762532303177,47.767346005909815,54.7583081570997,8.612975391498878,12.453906250000001,43.44710401891253
CombinHorizon/zetasepic-abliteratedV2-Qwen2.5-32B-Inst-BaseMerge-TIES,32.764,2024-12-20,apache-2.0,🤝 base merges and moerges,46.76362120574333,83.28136012446973,56.82740697772572,58.53474320241692,15.659955257270694,14.224479166666663,52.05378250591017
ContactDoctor/Bio-Medical-3B-CoT-012025,3.085,2025-01-15,other,🔶 fine-tuned on domain-specific datasets,18.73071055946323,36.037934901616595,22.263528103895354,22.129909365558913,7.270693512304249,3.195052083333334,21.487145390070918
ContactDoctor/Bio-Medical-Llama-3-8B,4.015,2024-12-24,other,🔶 fine-tuned on domain-specific datasets,19.91745266981443,44.223659889094264,26.195811296028182,6.722054380664652,11.185682326621922,1.7578124999999993,29.419695626477544
CoolSpring/Qwen2-0.5B-Abyme,0.494,2024-09-04,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",4.999994251217356,19.151850423542868,2.2764835705971893,2.9456193353474323,0.44742729306487633,1.47734375,3.701241134751772
CoolSpring/Qwen2-0.5B-Abyme-merge2,0.63,2024-07-27,apache-2.0,🤝 base merges and moerges,6.320258162859158,20.21846478454944,3.7090413943355123,3.3232628398791544,1.342281879194629,3.8911458333333346,5.437352245862883
CoolSpring/Qwen2-0.5B-Abyme-merge3,0.63,2024-07-27,apache-2.0,🤝 base merges and moerges,6.8201960830112,23.860468002677344,4.301149162861492,3.1722054380664653,1.9015659955257262,2.1283854166666667,5.557402482269504
Corianas/Neural-Mistral-7B,7.242,2024-12-06,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",18.200438567718393,54.892352291918776,22.431162626805257,1.8882175226586102,4.4742729306487705,6.208854166666669,19.307771867612292
Corianas/Quokka_2.7b,2.786,2024-12-05,apache-2.0,🔶 fine-tuned on domain-specific datasets,4.995249580966088,17.490702447284317,3.1652676176883503,0.8308157099697886,0.7829977628635317,6.087499999999999,1.6142139479905429
Corianas/llama-3-reactor,,2024-07-23,apache-2.0,🔶 fine-tuned on domain-specific datasets,13.995469727045661,23.001192391742798,21.88855981925079,4.682779456193353,6.375838926174497,8.014843750000002,20.00960401891253
CortexLM/btlm-7b-base-v0.2,6.885,2024-06-26,mit,🟢 pretrained,8.920254930681883,14.832865685270637,16.19327709708517,1.5105740181268883,0.44742729306487633,5.542187500000001,14.995197990543732
Cran-May/SCE-2-24B,23.572,2025-02-04,,"💬 chat models (RLHF, DPO, IFT, ...)",31.951539780759408,58.65924635522636,46.32574571477496,18.957703927492446,11.633109619686799,16.001562499999995,40.131870567375884
Cran-May/SCE-3-24B,23.572,2025-02-04,,"💬 chat models (RLHF, DPO, IFT, ...)",30.620429636222998,54.652544138441556,42.278564800296486,18.806646525679756,12.863534675615215,14.601562499999995,40.51972517730496
Cran-May/T.E-8.1,7.616,2024-09-29,cc-by-nc-sa-4.0,"💬 chat models (RLHF, DPO, IFT, ...)",35.699515240521414,70.76922565459647,37.02437662584371,44.561933534743204,8.389261744966444,15.31510416666667,38.13718971631205
Cran-May/merge_model_20250308_2,14.766,2025-03-08,,🤝 base merges and moerges,40.257533671744866,59.32370554572978,50.99569841983836,43.80664652567976,18.791946308724835,19.519270833333326,49.10793439716312
Cran-May/merge_model_20250308_3,14.766,2025-03-08,,🤝 base merges and moerges,33.22959855955027,60.177994388223254,46.56854499584235,25.45317220543807,9.61968680089485,13.538541666666665,44.019651300236404
Cran-May/merge_model_20250308_4,14.766,2025-03-08,,🤝 base merges and moerges,37.569693940140574,45.39521802151624,52.02370667184541,41.99395770392749,19.686800894854585,17.801562500000003,48.51691784869976
Cran-May/tempmotacilla-cinerea-0308,14.766,2025-03-09,,"💬 chat models (RLHF, DPO, IFT, ...)",43.6405549503723,80.84837121061007,50.59894860885105,55.51359516616314,14.988814317673373,12.669531249999999,47.224069148936174
CreitinGameplays/Llama-3.1-8B-R1-v0.1,8.03,2025-03-10,mit,🔶 fine-tuned on domain-specific datasets,10.034841772545372,32.3485019747603,3.2159805820764724,18.12688821752266,1.1185682326621946,2.6028645833333326,2.7962470449172567
CultriX/Qwen2.5-14B-Broca,14.766,2024-12-23,,🤝 base merges and moerges,37.92450077102951,56.0414145578177,50.034411781701095,35.80060422960725,18.232662192393736,18.94869791666667,48.48921394799055
CultriX/Qwen2.5-14B-BrocaV9,14.766,2025-01-10,,🤝 base merges and moerges,39.258747166851514,67.62933460994606,48.05322494738571,38.14199395770393,15.212527964205815,18.395572916666662,48.119828605200944
CultriX/Qwen2.5-14B-Brocav3,14.766,2024-12-23,,🤝 base merges and moerges,39.84683205575066,69.51776841004092,49.04911178348141,38.74622356495468,14.541387024608499,19.254427083333326,47.972074468085104
CultriX/Qwen2.5-14B-Brocav6,14.766,2024-12-23,,🤝 base merges and moerges,39.840730335689976,69.95239298394925,47.81922480607394,38.74622356495468,15.659955257270694,18.87604166666667,47.99054373522459
CultriX/Qwen2.5-14B-Brocav7,14.766,2024-12-23,,🔶 fine-tuned on domain-specific datasets,39.617379910439844,67.23715297632504,48.90536078331687,38.4441087613293,15.659955257270694,20.150520833333328,47.307180851063826
CultriX/Qwen2.5-14B-Emerged,14.766,2024-12-19,,🤝 base merges and moerges,37.95214334488745,70.00237148543641,45.932419368684656,32.477341389728096,14.317673378076066,18.47005208333333,46.51300236406619
