id,domain,fineweb_edu,fluency_en,modernbert_cleanliness,modernbert_readability,modernbert_reasoning,modernbert_professionalism,dsir_books,dsir_wiki,dsir_math,qurater,ad_en,rps_doc_word_count,rps_doc_num_sentences,rps_doc_unigram_entropy,rps_doc_frac_unique_words,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_2gram,rps_doc_frac_chars_top_3gram,rps_lines_uppercase_letter_fraction,rps_lines_ending_with_terminal_punctution_mark,rps_lines_numerical_chars_fraction,rps_doc_mean_word_length,content_chars,content_latex_marks,content_digit_frac,content_alpha_frac
BkiUdgc5qhLBWY0XuZmA,arxiv,2.982145071029663,-0.162109375,-0.4488118489583333,-0.4807942708333333,-0.361328125,-0.07942708333333333,-22316.89104498,-21985.37572018,-17061.62860654,5.064453125,0.294921875,4495.0,346.0,5.69016031,23.2035595105673,27.16403634624581,1.3414345458849521,0.7101712301743864,14.593686181511389,40.833333333333336,14.2120670516069,5.638709677419355,33456,251,0.0033775705404112863,0.11839430894308943
BkiUd3c4eIZijir1ousz,arxiv,3.405789852142334,-0.1875,-0.4757486979166667,-0.6438802083333334,-0.3284505208333333,-0.0283203125,-24860.42410218,-24711.98051677,-16552.72464815,4.0928955078125,0.146484375,2847.0,173.0,5.67160248,25.11415525114155,35.77914110429448,2.8971547125074095,0.2074688796680498,17.13075510154469,67.47967479674797,2.4391418066841175,4.740428521250439,20375,706,0.004024539877300614,0.16844171779141104
BkiUd3A4dbjiVENjpLkA,arxiv,1.9114031791687012,-0.0986328125,-0.4729817708333333,-0.5524088541666666,-0.4392903645833333,-0.1123046875,-50005.96306218,-48184.24811598,-36376.60702195,4.55419921875,0.2060546875,11895.0,781.0,5.97925031,17.90668348045397,25.76495298104922,1.3282195570505668,0.7073358587843254,17.75599735226794,67.95154185022027,1.697971927082456,5.348381672971837,83796,1277,0.0009188982767673875,0.043474628860566134
BkiUdNs5qWTA6f4qDodK,arxiv,2.419311046600342,-0.1669921875,-0.5249837239583334,-0.6158854166666666,-0.5568033854166666,-0.052408854166666664,-20114.82983299,-19903.05005782,-13448.81808817,5.6328125,0.0986328125,3592.0,194.0,5.90183026,28.897550111358573,29.684779790347065,0.8394383394383395,0.4578754578754579,17.824690807611894,39.577039274924466,3.1101456522888333,5.472160356347438,26997,383,0.005482090602659554,0.13886728154980182
BkiUdbfxK02iP5rWKrVw,arxiv,1.8918423652648926,-0.173828125,-0.5790608723958334,-0.6087239583333334,-0.462890625,-0.080078125,-31604.70623997,-30873.72365736,-21123.11862003,5.125,0.0810546875,5969.0,327.0,5.84430771,21.25984251968504,26.82224338912323,1.0649951314508277,1.2171372930866602,26.678519308532984,40.99099099099099,3.027982527397281,5.505779862623555,44094,488,0.0005216129178573049,0.08896902072844377
BkiUexfxK6nrxjHzDAkJ,arxiv,2.3512580394744873,-0.0703125,-0.3470865885416667,-0.42578125,-0.34716796875,-0.05859375,-15821.3707565,-15912.61748878,-12447.52769214,4.246826171875,0.08251953125,4446.0,266.0,6.10005813,29.217273954116056,24.38946630109035,1.1576466696985983,1.4925373134328357,19.703018622927882,31.87702265372168,2.0386576131688154,5.44017094017094,31366,78,0.0034751004272141808,0.11359433781801952
BkiUbUY5qhLACFWlxBr3,arxiv,1.082467794418335,-0.1259765625,-0.5104573567708334,-0.4654947916666667,-0.2796223958333333,0.051920572916666664,-172186.88548037,-173326.48692037,-110067.2441207,6.047607421875,0.34765625,12070.0,794.0,6.01167528,14.722452361226178,38.45388131015858,1.627327983086916,1.0014326049765636,8.099716462515719,26.035965598123532,0.9161293506739292,5.956669428334714,115528,3432,4.3279551277612356e-05,0.03485735059898899
BkiUajHxK6nrxjHy_BsR,arxiv,1.8187789916992188,-0.11328125,-0.4928995768229167,-0.5891927083333334,-0.3981119791666667,-0.0008138020833333334,-68902.44231556,-69120.86312304,-44846.36292991,4.57080078125,0.2763671875,5077.0,248.0,5.84926646,21.351191648611383,37.14156879624505,0.8416656119478547,0.37020630299962026,15.863721514967889,23.046875,2.611912356908463,6.224935985818397,48789,938,0.0010863104388284244,0.07493492385578716
BkiUbVI5i7PA9OgJDNwj,arxiv,2.528294086456299,0.0634765625,-0.2908528645833333,-0.4287109375,-0.2906901041666667,-0.021484375,-20723.3325234,-20432.44421607,-16659.40382073,5.3037109375,0.134765625,4065.0,337.0,5.69874302,21.15621156211562,30.005500550055004,1.839214380825566,1.0277962716378164,20.148664677503767,59.31142410015649,4.6032382194228285,5.911931119311193,32724,92,0.0026891578046693556,0.12165383204987165
BkiUbEQ241xg-EsBtZ7v,arxiv,1.9578964710235596,-0.0048828125,-0.41552734375,-0.43408203125,-0.2771809895833333,0.007486979166666667,-410965.91035842,-408159.48441139,-261833.51744751,5.70361328125,0.3369140625,26279.0,2089.0,6.34446742,14.897827162372998,35.209036596474306,0.3225086712237074,0.42849029431451696,14.872023483411132,28.174197505622573,1.8847166507980235,7.5042429316184025,298608,10119,0.00016744360499383807,0.013398837271606923
BkiUdNc5qsBDGOt8lJgH,arxiv,1.940680742263794,-0.0927734375,-0.3782552083333333,-0.548828125,-0.330322265625,-0.1298828125,-14399.86142169,-13854.23120344,-10804.41340493,3.80224609375,0.2626953125,2655.0,286.0,6.0368692,35.66854990583804,36.656080319639386,0.9530093101678763,0.6597756762700682,20.14807627406439,45.857988165680474,8.837819619415733,5.1378531073446325,19522,307,0.0253047843458662,0.14783321381006045
BkiUd9c4uzqh_N6SCiss,arxiv,2.4396002292633057,-0.07421875,-1.0222981770833333,-0.6292317708333334,-0.455078125,-0.41796875,-8863.91623742,-8604.61430656,-7344.51973251,5.56005859375,-0.2420654296875,1737.0,132.0,5.64992862,36.787564766839374,25.705303885216836,1.2155163301976535,0.3805094598879611,15.458559906218492,36.633663366336634,1.8526548173759279,5.4467472654001154,12406,166,0.005884249556666129,0.3083185555376431
BkiUd6I4eILhQCVbe7nL,arxiv,2.671053886413574,-0.16796875,-0.431396484375,-0.5305989583333334,-0.5061848958333334,-0.13313802083333334,-43961.23428119,-42111.01763282,-28877.4145192,4.12744140625,0.1220703125,12386.0,681.0,6.20326143,18.496689811077022,25.5141586294975,1.238125579240037,0.34754402224281744,22.079104106176366,45.44378698224852,2.746935876970064,5.575326982076538,90828,1166,0.0007706874532082618,0.04310344827586207
BkiUbv_xK7Ehm2ZQzdWT,arxiv,2.364609718322754,-0.0703125,-0.349609375,-0.4293619791666667,-0.4850260416666667,-0.06608072916666667,-30023.08851767,-29309.96068603,-21356.58382294,5.47265625,-0.0703125,6290.0,430.0,5.84127545,21.860095389507155,30.873603561186485,1.0134241988073907,0.5992421349469789,16.614710324523116,41.68490153172866,5.562192005541949,5.412241653418124,46726,482,0.003788040919402474,0.08179600222574156
BkiUdmA5qhLAB_d2fBwl,arxiv,1.7935701608657837,-0.1806640625,-0.3790690104166667,-0.6770833333333334,-0.3391927083333333,0.0107421875,-65012.55533618,-64168.20450016,-43396.28000358,5.208251953125,0.2470703125,4201.0,224.0,5.96635812,26.850749821471076,35.51188414527019,3.326609066341872,0.9896091044037605,19.44628360877809,23.217922606924642,2.1143290747940573,6.253987145917638,39843,695,0.002384358607534573,0.0885977461536531
BkiUakrxK5YsWOzBAUlJ,arxiv,2.645979881286621,0.03515625,-0.51898193359375,-0.4466145833333333,-0.357421875,-0.10872395833333333,-13990.14107387,-13803.32642874,-9970.8427407,5.06396484375,-0.0302734375,2790.0,166.0,5.84119124,33.15412186379928,23.342453260373915,1.0512790561850252,0.3270645952575634,12.19324400917224,20.361990950226243,3.4579110217289863,6.1369175627240145,21930,129,0.002553579571363429,0.18750569995440036
BkiUd6TxK6wB9lIs9ivi,arxiv,1.9318490028381348,-0.15234375,-0.5746256510416666,-0.52001953125,-0.3453776041666667,0.055501302083333336,-136256.80992684,-135453.81839836,-77222.19026204,3.8951416015625,0.380859375,15859.0,919.0,6.43512763,18.298757803140173,33.24247959358411,0.537430450177036,1.0010959366042826,19.162635029598324,33.75142531356899,1.481765118812775,5.983731635033735,140152,3202,0.0003353501912209601,0.024637536389063304
BkiUdjg5qX_Bw5o9IG_E,arxiv,1.875923752784729,-0.130859375,-0.4354451497395833,-0.3594563802083333,-0.2950846354166667,0.06461588541666667,-43020.46618109,-42700.99323011,-28191.56975709,5.412841796875,0.1337890625,7159.0,458.0,5.9310883,19.765330353401314,28.292903657360952,0.49011599411860807,0.2396122637913195,32.216155291711615,52.574525745257446,0.6522152067202323,5.130046095823439,50829,1727,9.836904129532353e-05,0.07432764760274646
BkiUe0nxK7kjXLlzdoBA,arxiv,1.513136863708496,-0.11328125,-0.5336507161458334,-0.423828125,-0.4348958333333333,-0.05859375,-31568.77281753,-31516.25589185,-22332.49344624,4.424560546875,-0.0166015625,4667.0,255.0,5.86185027,24.555388900792803,25.78374245260632,0.5108691822569849,0.46506711764084135,26.565417642491358,47.98206278026906,1.1024543076993658,6.081637025926719,37927,300,0.0007118939014422443,0.10673135233474833
BkiUd2Y4ubnhDSvJRyHO,arxiv,1.9453973770141602,-0.1279296875,-0.58770751953125,-0.571533203125,-0.5076497395833334,-0.08919270833333333,-16658.45650579,-16257.39444161,-10860.80548054,4.96240234375,0.26171875,2267.0,103.0,5.59709936,31.892368769298635,32.901718039413836,1.764487369985141,0.3714710252600297,10.266464383299432,16.231884057971012,1.4747783551034077,4.749889722099692,15832,243,0.000821121778676099,0.2503789792824659
BkiUe404uzliCt-nLV60,arxiv,2.3773794174194336,-0.154296875,-0.4720865885416667,-0.4970703125,-0.41748046875,-0.11393229166666667,-57300.58903264,-57235.64442326,-38828.17664371,4.019775390625,0.150390625,4374.0,244.0,5.75722572,22.519433013260173,31.601022031528714,0.6673054547943331,0.8007665457531997,7.043832671906068,10.843373493975903,2.864693206876972,6.680841335162323,41486,494,0.0007713445499686641,0.09432097575085571
BkiUdmQ5qoTA_-bStSha,arxiv,2.8633828163146973,-0.193359375,-0.5122477213541666,-0.4247233072916667,-0.40966796875,-0.0022786458333333335,-63367.50969503,-62767.80124769,-40001.04713921,5.8212890625,0.31640625,7043.0,373.0,5.76308228,19.56552605423825,35.32382187635106,0.9796779622698384,1.1052777010223818,9.722057109274534,25.984251968503933,8.36686181194879,5.652278858441005,57825,2356,0.0009165585819282318,0.06364029399048854
BkiUbhzxK3YB9raXyg57,arxiv,1.9211151599884033,-0.1474609375,-0.5478108723958334,-0.4757486979166667,-0.4697265625,-0.10709635416666667,-17709.08211568,-17359.10716268,-13444.48534515,5.70361328125,0.1279296875,3554.0,225.0,5.70103245,28.418683173888574,22.49410911727388,1.8085698386199223,0.7883509552958634,22.660111803294907,44.285714285714285,1.3881422800424956,6.067529544175577,27585,228,0.0013775602682617365,0.14689142649990938
BkiUeFrxK4sA-9F9lSY9,arxiv,1.9827440977096558,-0.0654296875,-0.4188639322916667,-0.5186360677083334,-0.4401041666666667,-0.1259765625,-17002.47592316,-16560.66423438,-12104.89676028,4.21484375,0.255859375,2292.0,132.0,5.48912545,29.712041884816752,30.733019502353727,1.0961214165261384,1.1129848229342327,20.186209103407222,52.6829268292683,3.129077284807281,5.174520069808028,16357,290,0.01082105520572232,0.21642110411444643
BkiUbuo5qoaAwmU2sBb7,arxiv,2.3058717250823975,-0.1318359375,-0.2989908854166667,-0.3994140625,-0.187744140625,0.07291666666666667,-113181.47087114,-113068.51651086,-72285.05067654,3.0260162353515625,0.2607421875,9721.0,357.0,6.15046154,19.82306347083633,31.479186933592757,0.5171471209680994,1.3741337785723784,11.420078850482628,20.34805890227577,1.089728136825015,6.962143812364983,97655,564,8.192104858942195e-05,0.03660846858839793
BkiUd5E5qg5A51O-MOXL,arxiv,2.1798887252807617,-0.03125,-0.4319661458333333,-0.5670572916666666,-0.3746744791666667,-0.11263020833333333,-16670.9277995,-16260.16418056,-12648.52256559,4.75341796875,-0.1197509765625,3479.0,198.0,5.82154541,29.088818626041967,23.152492668621704,0.8401792382374906,0.5461165048543689,8.791616063309386,24.287652645861602,2.528924142667012,6.158091405576315,27280,165,0.0032258064516129032,0.14607771260997068
BkiUbynxK4sA-9F9jLdg,arxiv,1.8330917358398438,-0.1318359375,-0.3859456380208333,-0.537109375,-0.4286702473958333,-0.0830078125,-20159.70277267,-19515.08121401,-14109.8121126,4.5849609375,0.11865234375,4077.0,314.0,6.12482115,31.788079470198678,28.63840529818694,0.8987286277948269,0.263042525208242,18.714196779890603,25.66585956416465,5.387267342635621,5.594800098111357,30501,503,0.0028195796859119375,0.1255696534539851
BkiUa245qsNCPV6Yix3b,arxiv,1.7912437915802002,-0.154296875,-0.4322916666666667,-0.5847981770833334,-0.3234049479166667,0.08203125,-42860.95109101,-43295.68668899,-29684.80443286,5.299072265625,0.2783203125,2303.0,113.0,5.69862492,29.092488059053405,39.34794590240387,1.8870504580883358,1.3127307534527555,11.499647963199108,22.697368421052634,2.2594370053977806,6.3508467216673905,23587,594,0.0038580574045024804,0.14228176537923432
BkiUdd4241xg-QyzEflc,arxiv,3.050300121307373,-0.1181640625,-0.6012776692708334,-0.51318359375,-0.3416341145833333,-0.18391927083333334,-45884.72939126,-43287.40787645,-31964.8822229,4.64892578125,0.275390625,7722.0,1285.0,6.3714317,29.04687904687905,38.574905805074856,1.1687379943993148,0.2777199194612234,5.458175819459231,12.944983818770226,27.811631645246532,5.5955710955710956,59982,1172,0.0017171818212130307,0.06345236904404655
BkiUbb04dbjiU9i0yjOT,arxiv,3.106313467025757,-0.0625,-0.4749348958333333,-0.4295247395833333,-0.4781901041666667,-0.10677083333333333,-28778.99563535,-28766.39729141,-19429.14739893,4.4599609375,-0.08203125,3310.0,164.0,5.53696326,25.55891238670695,26.53264331210191,4.11808702538607,2.5298077346121697,15.400100607533792,31.98198198198198,2.9818297704243917,6.866767371601209,30144,350,0.006833864118895966,0.13120355626326963
BkiUec7xK02iP4Y2vYfY,arxiv,1.4072391986846924,-0.1689453125,-0.4112955729166667,-0.5729166666666666,-0.22054036458333334,-0.1162109375,-20143.29101392,-19863.8268428,-16599.68416602,4.277099609375,0.0263671875,5896.0,297.0,6.01818733,23.9314789687924,21.331496786042237,0.730931292458509,0.41276120044715797,48.56188442576044,72.75747508305648,2.1139758660180537,5.917062415196743,43560,16,0.0007346189164370982,0.0913682277318641
BkiUbL7xK7Ehm308osVM,arxiv,2.364413261413574,-0.091796875,-0.4495849609375,-0.4952799479166667,-0.44775390625,-0.13411458333333334,-20006.42767659,-19481.64872316,-15160.93108694,5.525390625,0.2236328125,3346.0,165.0,5.94495741,31.02211595935445,27.263811703170973,0.9514295228580943,0.2664002664002664,4.26839543568243,42.7536231884058,3.7041397218021412,6.2824267782426775,27531,410,0.003777559841633068,0.1335585340161999
BkiUdgs5qhLA5d-DF18W,arxiv,1.1663845777511597,-0.212890625,-0.4094645182291667,-0.3769124348958333,-0.4377644856770833,-0.07259114583333333,-45104.03698697,-44160.69617386,-30194.89912102,-2.197021484375,0.205078125,2956.0,181.0,6.18634364,38.59945872801083,41.069186545959155,0.7701704998140968,0.5099059860838158,8.10470405927775,8.767772511848342,6.460757732367097,6.369079837618403,30266,469,0.012357100376660279,0.06750148681689024
BkiUal_xK2li-DeXxupJ,arxiv,1.3498191833496094,-0.154296875,-0.4602864583333333,-0.5414225260416666,-0.4288736979166667,-0.045084635416666664,-64858.49504224,-64532.5579658,-41333.22762245,4.127586364746094,0.3203125,5192.0,370.0,5.91201359,23.49768875192604,39.442929101877475,0.6221484861053505,0.9188654564017484,2.1390119799909275,22.586206896551726,2.6157883521553247,6.0367873651771955,50227,1579,0.0006769267525434527,0.07085830330300436
BkiUbQHxK0iCl7UGVngH,arxiv,2.3206210136413574,-0.15234375,-0.4353841145833333,-0.5361328125,-0.3997395833333333,0.026041666666666668,-32385.4496217,-32127.43274132,-19773.91194964,5.7724609375,0.3310546875,5084.0,232.0,5.90642331,22.50196695515342,31.04671003519249,0.7411912273366529,0.6157588657873732,11.144455391308027,21.026894865525673,2.413871251919794,5.17486231313926,37508,723,0.0005598805588141197,0.1022448544310547
BkiUdY45qoYA4xX7Fs7m,arxiv,2.6108572483062744,0.1884765625,-0.3318583170572917,-0.4871419270833333,-0.22135416666666666,-0.171875,-15510.9653991,-15300.34450614,-13312.12395889,4.890625,0.05078125,5072.0,309.0,6.05530158,26.217228464419474,21.94673516290389,1.8567007855272555,0.9827592069915326,36.858248995468166,63.18681318681318,2.920937184929543,5.797910094637224,36985,15,0.000675949709341625,0.11053129647154251
BkiUc5025V5ipNhMBkE8,arxiv,1.395916223526001,-0.193359375,-0.4762369791666667,-0.4171549479166667,-0.3570963541666667,-0.0006510416666666666,-187093.30366953,-181969.81448457,-127866.18848329,3.19354248046875,0.1884765625,15978.0,2790.0,6.57414512,13.205657779446739,41.311089723024274,0.46502424062530917,1.163550014841199,27.976294176904336,32.21621621621622,16.47201901734883,6.325572662410815,158967,6032,0.0002075902545811395,0.022375713198336762
BkiUbmzxK1UJ-rRH-1MD,arxiv,2.4991815090179443,-0.166015625,-0.4191080729166667,-0.4739583333333333,-0.3580729166666667,-0.115234375,-93422.76173472,-89181.25316914,-53667.68282839,6.74609375,0.2880859375,19845.0,1857.0,6.40820492,16.48778029730411,31.07332269193141,1.0155661004922611,0.319304625482283,11.715089908655667,24.074074074074073,7.4896812605222545,5.681279919375157,155368,2442,0.0009654497708665877,0.02519823901961794
BkiUbh04uzqh_Kly7RNW,arxiv,2.8941190242767334,-0.140625,-0.3138020833333333,-0.5340169270833334,-0.4161783854166667,-0.042643229166666664,-25625.09000587,-25106.3515233,-17200.19880777,4.14984130859375,0.357421875,2758.0,239.0,5.74165026,30.348078317621464,30.678684611268878,1.3861614878133302,0.7623888182973316,11.26786252223648,30.08356545961003,5.859057796349201,6.27773749093546,24297,226,0.0032925875622504836,0.1384121496481047
BkiUdK84eIZjvCjkaEGo,arxiv,1.5263367891311646,-0.080078125,-0.4152018229166667,-0.3616536458333333,-0.3587239583333333,-0.09830729166666667,-19876.8309324,-19315.00848508,-13953.32810146,4.348388671875,0.1650390625,4325.0,243.0,6.07290991,29.433526011560694,24.143061349514284,0.8240934971531315,0.22475277195085405,10.14048587887099,19.248826291079812,11.409686687555363,6.172485549132948,34279,307,0.002246273228507249,0.11415152133959568
BkiUbLPxK6-gDw5AtUZ3,arxiv,1.8647780418395996,-0.1259765625,-0.4815266927083333,-0.486328125,-0.4070638020833333,-0.015950520833333332,-389254.85229972,-381228.50379457,-229908.89322323,5.48291015625,0.216796875,25036.0,725.0,6.24408212,14.155615913085157,50.16362430067422,1.656825177460896,2.195489666436334,8.2174085743985,18.55309218203034,13.97790916678783,5.086755072695318,223072,3615,0.0005693229091952374,0.014658944197389183
BkiUd1_xaKgQMdMtQloi,arxiv,1.970650553703308,-0.0908203125,-0.51861572265625,-0.4884440104166667,-0.345703125,-0.09505208333333333,-25273.4433265,-24982.88182877,-18687.63204234,5.6982421875,0.1181640625,5460.0,311.0,5.88574938,21.227106227106226,25.660655696009357,0.9136516163327686,0.39536197215854346,42.216630087349785,57.249070631970255,2.486581172470695,5.512637362637363,39317,583,0.004654475163415317,0.09954981305796475
BkiUaafxK1Thg9qFa1Qs,arxiv,2.297703742980957,-0.115234375,-0.5488688151041666,-0.6412760416666666,-0.3357747395833333,-0.12630208333333334,-29358.62102927,-28387.41356752,-20122.04089796,3.533935546875,-0.009765625,5169.0,331.0,5.83066011,23.002514993228864,26.44723328573933,1.2424445936870383,0.44325050369375424,32.4573474152619,47.94117647058824,3.7294518451988856,5.761269104275488,39921,352,0.0008015831266751835,0.1018511560331655
